Id	Cultivar	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	RawCoord19	RawCoord20	RawCoord21	RawCoord22	RawCoord23	RawCoord24	RawCoord25	RawCoord26
77	H	-0.0469526829252038	0.291198019542858	-0.0446020376783436	-0.302347518947981	0.113408637758593	0.267706729650511	-0.144339915511281	0.213010380894656	-0.232473570646177	0.111767175018141	-0.268746310719638	-0.0202661569353413	-0.243375936213775	-0.150119726312576	-0.161503932818168	-0.245795081695399	0.100678750813052	-0.256729965331261	0.200310131035037	-0.160313348293685	0.265331418451502	-0.0359192253830698	0.261757215856886	0.0948658335957314	0.200508232597516	0.192942884197416
78	H	-0.0540185668533753	0.312033009101702	-0.0451429521601026	-0.315320349563912	0.127760271043738	0.303486726917261	-0.147504517850965	0.227869956399599	-0.210468400241358	0.110347571672741	-0.23856052757842	-0.0272276024932634	-0.21374571039761	-0.157708350485268	-0.144676094116675	-0.254954906272987	0.0844306957363427	-0.274117207182221	0.176130447023667	-0.177807020743154	0.237438790397179	-0.0469468621660451	0.240491144842587	0.0945278836072624	0.187865420154991	0.205817151208286
79	H	-0.0648490186642156	0.305653600771288	-0.0247472760491421	-0.306004777233842	0.111719765806087	0.283522423254275	-0.159258476239349	0.225355440650003	-0.238226717955168	0.124463195494066	-0.265079116071825	-0.00306284737369034	-0.224377247061076	-0.131454073463624	-0.134577400874132	-0.232914290950023	0.111251786502212	-0.265839727764503	0.211304159835158	-0.188594184093622	0.254456972693579	-0.0700141603788099	0.236518547168327	0.0702157683998445	0.185864020909545	0.188673632688637
81	H	-0.0701342899930848	0.293764957003182	-0.0375869715827944	-0.295294634011489	0.121963646027822	0.265895995212566	-0.166428110953217	0.218965586085789	-0.238786063845398	0.114658060574746	-0.263448904532341	-0.0159446619574466	-0.234406984932596	-0.142170839174222	-0.151012231453379	-0.235300420616037	0.104117370101228	-0.256453859846495	0.203073947125054	-0.16946107128063	0.263067674257286	-0.0492783462287739	0.260289251194715	0.0830678137992313	0.209291668586705	0.18755142043958
82	H	-0.0681368834338019	0.297945407486622	-0.0449160058639672	-0.298953588726131	0.114567946757616	0.285446948464737	-0.1589673883594	0.219348163868765	-0.224960333154856	0.112724112994668	-0.247624267376605	-0.0169890818779877	-0.220731637578095	-0.142879595717128	-0.15070468263812	-0.238596457671251	0.0972076492400602	-0.273368066197712	0.191791887677684	-0.179791525859114	0.258965805230182	-0.0519986649474877	0.255447823272797	0.0883261429616716	0.198060086226506	0.198786205220349
83	H	-0.076326797493249	0.270587486546197	-0.0823658310864215	-0.303981750968487	0.100705848933068	0.297235635760502	-0.159315468662813	0.202796910781392	-0.200522297148277	0.102262335465283	-0.226117856580499	-0.0148199746158623	-0.204537990975762	-0.130049698490071	-0.160964193379901	-0.229264713843648	0.0771601754348261	-0.292169101597904	0.199495820881516	-0.19891408788474	0.270758132081252	-0.0507255813135053	0.260164429110511	0.113768190296014	0.201866028885748	0.23327434986483
84	H	-0.0539141302597589	0.290462374770856	-0.0513565669400184	-0.306167611583554	0.11196818704724	0.280997450995784	-0.151064207915108	0.219281195672162	-0.218850608466856	0.109248357908683	-0.254997195965499	-0.0211352884852748	-0.231048770458181	-0.14693400173671	-0.156462705711319	-0.242514195786405	0.0930701146114665	-0.267281289287393	0.196342630239072	-0.17132567758411	0.262673594553194	-0.0413917022229953	0.258443660843637	0.0967184259222479	0.195195998422132	0.200041961416708
85	H	-0.0773101155814708	0.298269832612315	-0.046497774157161	-0.292510442639347	0.144955146356525	0.281176589170552	-0.175173319603892	0.219692691600546	-0.236092596518303	0.111579059056119	-0.242665822686545	-0.0233106135689072	-0.213001460446855	-0.15388436952318	-0.153109299063462	-0.249175103388563	0.0933347626830777	-0.256956781732432	0.18728816305335	-0.170325624253818	0.246941616044901	-0.0486004313609577	0.252118689079308	0.0871032949470163	0.219212010840527	0.196941899080657
86	H	-0.070761481783315	0.314261561237001	-0.0479215743814403	-0.320856517974914	0.0905686767781913	0.286656031357981	-0.14437814918333	0.233489671377067	-0.203114946436569	0.121460505019915	-0.232989764909918	-0.0116236675645862	-0.20822614524889	-0.141213399642844	-0.138972775862474	-0.243526909069282	0.0886555140961203	-0.288517350912319	0.190590578216394	-0.194282571387853	0.248671976958177	-0.0572278235318796	0.242881736586265	0.0935153686353811	0.184996355170788	0.207865102456334
87	H	-0.0827007870375309	0.297947875239382	-0.0407749302364522	-0.285581465497323	0.163633373631949	0.274186105624423	-0.17719353559465	0.206117062299008	-0.241266890387564	0.0912378626751976	-0.267513249613971	-0.0354471381677354	-0.240190700009495	-0.14943925274777	-0.15233074101593	-0.230103420543883	0.0954665610989257	-0.241925093075177	0.192075395897472	-0.157510772282381	0.253888400836354	-0.0419416828431346	0.264029898030442	0.0849012420638095	0.23287720440045	0.187558677255585
88	H	-0.0802892015908578	0.321043284373214	-0.0391874301544158	-0.311854903191926	0.132670354101463	0.283677772817772	-0.160367090717779	0.230036416006999	-0.221048933541491	0.112122284796466	-0.24263142964297	-0.0256773266120125	-0.211079477770834	-0.156035575439413	-0.137333548645776	-0.252378608693071	0.0821687320791948	-0.262561270800212	0.173956435273872	-0.169420272379658	0.237677915962312	-0.0450807727230723	0.256335945816448	0.0866392915773383	0.209127728830834	0.189489680267575
89	H	-0.0547037369409426	0.293630407869601	-0.0341787602902755	-0.310791688233757	0.117757476372525	0.271789265386212	-0.162508849097656	0.228041726450796	-0.24337704573647	0.127376844057358	-0.265572381094991	-0.00507201497202607	-0.216332983257417	-0.139462943435901	-0.141702488363726	-0.24902398322385	0.101944044875914	-0.258161229366537	0.206079239250854	-0.175308033378282	0.254482332775658	-0.0551907691648919	0.242451584903793	0.0809961677556008	0.195661566602735	0.191176250255678
90	H	-0.0658849201489997	0.299414136128726	-0.0310363019190845	-0.303729786005727	0.123493072549131	0.276777991987329	-0.163853481213551	0.217884202137656	-0.248483041683437	0.124491215068273	-0.264233049520639	-0.00347343902412951	-0.214854903961991	-0.137106509503705	-0.142526604516384	-0.24613875761094	0.104348673508932	-0.261094213474686	0.197863589737037	-0.173305692688034	0.256834228241341	-0.0554350064109878	0.250530892147674	0.0766169940137421	0.197801846779973	0.185098865382483
91	H	-0.0450581274524404	0.29957820301493	-0.0562111846148391	-0.299084107016005	0.119229841708005	0.299101244002592	-0.142649808872335	0.221642170956647	-0.210918802531101	0.107217014038932	-0.240749625053517	-0.0306130369395174	-0.224396237590603	-0.160251030218666	-0.161905768143443	-0.252422940162042	0.0936036673409911	-0.265841653585179	0.197596721100009	-0.186546311594018	0.242683039248054	-0.0509586346100373	0.235990900153443	0.101126938397652	0.192785384707777	0.217052143714712
92	H	-0.0809757775326012	0.276936502182592	-0.0705883314035571	-0.303295078053136	0.0845916906234301	0.297141339397257	-0.158401263120762	0.205631701913624	-0.206645214435682	0.109725499307473	-0.221566647614707	-0.00764178482461001	-0.206026367411201	-0.126092496465085	-0.153489616367072	-0.22365954730255	0.0801261501895222	-0.301822440363463	0.193124494454748	-0.201603298905519	0.273730244314079	-0.0547758741676176	0.271472946151187	0.106229834419377	0.194647692152616	0.223225642861659
93	H	-0.092039204902194	0.27055135930208	-0.0753561248811121	-0.296084485316911	0.0907268068541382	0.289664353268574	-0.164525683106118	0.195971629848419	-0.209767652062397	0.099491674529288	-0.231675282124833	-0.010495585921795	-0.211938192085396	-0.118459206571466	-0.15242539318601	-0.209795594410842	0.0798096549646312	-0.298917960535724	0.198804068343158	-0.202185982535994	0.279549588486141	-0.0525926245173646	0.28104126014526	0.109301121960975	0.207796153554732	0.22355130090076
94	H	-0.065546469985296	0.268271250857896	-0.0780165197343128	-0.319625149884996	0.101668766646071	0.2891163052471	-0.162036902625701	0.208678894345045	-0.219463858765653	0.114847669761462	-0.229885626013738	-0.00747471643173638	-0.199196089446733	-0.134043324636505	-0.152966446073429	-0.243005370813793	0.0698141081589839	-0.279111446394709	0.194227052228265	-0.18001284244716	0.276875003962694	-0.0434148550117581	0.266568948351738	0.107319774437261	0.197958033297111	0.218453810971893
95	H	-0.103392229711938	0.294711849154828	-0.0496740080116076	-0.281719996212072	0.133429211285024	0.282975140184988	-0.175022961842326	0.199014281867528	-0.234447321139471	0.0931900439925225	-0.25665630419428	-0.0237881380299679	-0.227974830901155	-0.132368994249953	-0.149235595865817	-0.212544468282432	0.0942282680244435	-0.263466451954612	0.195106960704927	-0.174373250853485	0.271356779330051	-0.0534391486832796	0.278570164575254	0.0812217574166938	0.223711867746895	0.190587375649241
96	H	-0.0808115799559422	0.322806684393233	-0.0356397221367008	-0.310796036080503	0.114772668450031	0.285620514303905	-0.153076973057216	0.228732348919837	-0.220032381886264	0.116267103195027	-0.244447571993104	-0.018888588706745	-0.220638356270444	-0.147038093254579	-0.137153947141312	-0.241432785596607	0.0920729904566252	-0.264817623439498	0.190130313780072	-0.178686269369673	0.249560594372304	-0.0579463385255628	0.249671101546336	0.0776300423838254	0.195592863835616	0.188549041777342
97	H	-0.058048187020788	0.301177548056451	-0.0550421820951747	-0.317730420873462	0.124487537126966	0.300178397681928	-0.149795596104641	0.216626129420321	-0.218705168456883	0.109372230059458	-0.238396807838469	-0.0219500260702088	-0.208998744794563	-0.150584960558607	-0.144837188019469	-0.251026536307237	0.07709422281305	-0.272721478266645	0.180579098243533	-0.176153663415973	0.247811270720313	-0.044075122309414	0.24922449782205	0.0984732339228984	0.194627247604076	0.208414668660491
98	H	-0.0992015790398688	0.275989506035466	-0.0676833054776404	-0.278109654218752	0.105678438916154	0.27927315012628	-0.169268984306051	0.192073476824886	-0.222759942438559	0.094775419713652	-0.239882955884513	-0.0186691266521436	-0.2281880631865	-0.12675037799824	-0.162842485982651	-0.206892116497696	0.0898325313056671	-0.281968001469058	0.202464763701025	-0.186957955457078	0.287270030546588	-0.0525610774333302	0.284861534183814	0.098845918377991	0.219720017662535	0.210950838648022
99	H	-0.0687137244847553	0.296650496225814	-0.0612244302340417	-0.30814780827282	0.127306915567507	0.313966060888884	-0.149208606612614	0.200953335840223	-0.21407862407431	0.0957280757215615	-0.234965350432576	-0.0268178162588559	-0.213899975815407	-0.142624032867104	-0.144753671741238	-0.231778912919904	0.0764404703149821	-0.282924255823716	0.180148298352808	-0.187631139856625	0.249004873295743	-0.048780920299518	0.255525384483437	0.102179412231829	0.198418441380464	0.219227505390231
100	H	-0.0724131321471402	0.294610123822714	-0.0367725744464049	-0.29609458588263	0.134748114882374	0.281434591567727	-0.175004332432526	0.221556955513828	-0.241187221294538	0.117905999405247	-0.25240186590219	-0.0132819446062123	-0.216716467317609	-0.143127359265118	-0.145769190768603	-0.242290984731321	0.101254733140537	-0.262463469029985	0.193293257636537	-0.175552437599767	0.250778154519241	-0.0529524305194909	0.255044187027718	0.0813545150225799	0.205146337102605	0.188901026302429
102	H	-0.0436904487917601	0.277456213957877	-0.0452515518801021	-0.308631717737122	0.114915043455035	0.266526487035172	-0.152158842294872	0.221371977892407	-0.231010505085602	0.11986948547707	-0.262302482872436	-0.0158657521033056	-0.24153395811982	-0.148240508243501	-0.159507655494711	-0.246652063322178	0.100867944872162	-0.257722960838912	0.207355462073357	-0.167310211449038	0.261033246947937	-0.0394507646154758	0.251745841957672	0.0980566800775946	0.199537905233141	0.200593133869411
103	H	-0.0796238583009878	0.299850248870709	-0.051505009369602	-0.295200738832003	0.135351928112448	0.293871571881592	-0.166604799880916	0.21352991776888	-0.22425693807537	0.104093797703791	-0.239404420091924	-0.0247835622439363	-0.214328859907189	-0.147880006201219	-0.151370818626493	-0.240031732919211	0.0886747687050768	-0.268480466764631	0.183723147105936	-0.175792782796378	0.254519215197801	-0.0511505511641552	0.254349700614628	0.0888337827571957	0.210475944516591	0.203140521939367
104	H	-0.0596029395156074	0.295837275821156	-0.0513897477757518	-0.303658754945516	0.11650013761341	0.285062898245575	-0.15267723781393	0.217912107483942	-0.221598298544631	0.109823656327871	-0.24952751798731	-0.0202754781186787	-0.220725021843351	-0.146855662452978	-0.154160833247155	-0.244487617290385	0.0930492848446776	-0.268670915373823	0.195062097202971	-0.17907962326154	0.25236674841293	-0.046886642388359	0.252773288453908	0.0963552743655742	0.199930040199839	0.204923481587161
1	Le	-0.0916492030530297	0.352663292429724	-0.024881175704488	-0.310588642944707	0.116052522165719	0.296308958922301	-0.155039787008729	0.254241145435445	-0.219622819463569	0.134012226978204	-0.224381950526996	-0.0116309045714885	-0.188567513963209	-0.155279323185542	-0.127554548348365	-0.262977393207196	0.0989637008093607	-0.268568583634015	0.186878917052747	-0.194118502679586	0.224069504346728	-0.0788256302053982	0.223159021479452	0.0611384867702889	0.18257333221438	0.183624869891969
2	Le	-0.0801924109173073	0.290015787025837	-0.0819911894304109	-0.30322498227013	0.106137839689903	0.322897802969222	-0.153240062462818	0.198395022247911	-0.20503277304751	0.0952324925360367	-0.224142877624854	-0.0203096811440077	-0.201009381233213	-0.132263410044923	-0.152761443522124	-0.226721448987645	0.0715149917245813	-0.282843261207585	0.198284287621519	-0.196319350493534	0.276114899108554	-0.0606069571837169	0.261584734320522	0.0960430406332097	0.184733385773158	0.219704945919326
3	Le	-0.0686739007943607	0.324532339300507	-0.0572223284419876	-0.328620685091607	0.115642537719937	0.333127420659393	-0.128377500254684	0.218867336352915	-0.190617257448634	0.105662054019196	-0.211243252557568	-0.0254559605126908	-0.189135419631933	-0.152318197625085	-0.134274120338132	-0.253091222964405	0.0676448142943375	-0.303361917617336	0.157755302141552	-0.201395819230884	0.218951469705433	-0.051921337571856	0.238268353292892	0.105962245840726	0.181281302313147	0.228013744441129
4	Le	-0.0655098953762831	0.300151672935959	-0.048742462058064	-0.321696713003856	0.107151608674084	0.287921441079581	-0.153502254790143	0.232912266799885	-0.200931502043371	0.119477503704795	-0.227348363147904	-0.0173774206511155	-0.209077672261405	-0.150323761895624	-0.145559241512654	-0.252712355350196	0.0832681900026676	-0.291742617132444	0.168232491135557	-0.180730980844557	0.242036388585934	-0.0405681893916319	0.25363180393551	0.104209184789344	0.196350908856072	0.21047996895986
6	Le	-0.0699013759247235	0.307512914586363	-0.0543368026275914	-0.313454505329956	0.134622166217896	0.306604079766752	-0.145898948923748	0.210517494139107	-0.207681099112003	0.0989511487890427	-0.228121803398682	-0.0313411860890865	-0.20858485397108	-0.15439931013875	-0.146261980907115	-0.24798747845187	0.0748319357941829	-0.287829996017862	0.158669722814211	-0.179454045625036	0.231246304422065	-0.0386595808708964	0.251010965321675	0.108836223862098	0.210405770294913	0.220704241380094
7	Le	-0.0571119259296861	0.290034047065144	-0.0601507347268725	-0.317543421614509	0.155484445631221	0.295423952783665	-0.156885737862846	0.210071560786908	-0.217430461189164	0.0995506994707481	-0.230798388675988	-0.03486918134922	-0.209177853345685	-0.164426364129872	-0.151591222555774	-0.260716883711864	0.0674832448779594	-0.276105687258901	0.152931971665928	-0.162853242074721	0.227012655172358	-0.0212333275241346	0.254606674160358	0.120291172240314	0.225627332778192	0.222376675316443
8	Le	-0.0798015524193192	0.293839519788199	-0.0759056849486492	-0.301463354044455	0.134455747559953	0.312438226502029	-0.160762125477219	0.203973210065705	-0.207110294124071	0.092888137057657	-0.221069781159297	-0.0335693976701294	-0.207568187272289	-0.152127881627931	-0.158387051649597	-0.241469482782467	0.068630727874749	-0.270873930999412	0.180421237820449	-0.177426450563321	0.257741100382272	-0.0451234041327461	0.261560344248181	0.101564848940489	0.207795519164839	0.217349959466382
9	Le	-0.062330925111048	0.297609407238986	-0.0539826474016375	-0.303992218219	0.137688480235838	0.293213388102481	-0.154641852515953	0.209844167383145	-0.221992969370602	0.0967712196398467	-0.246915840903989	-0.0362282498098264	-0.231484484211603	-0.159356308034151	-0.152023471974316	-0.238364113160081	0.0795234638180107	-0.262681422851713	0.175888164099453	-0.157420752244464	0.262950340385287	-0.0397492329864167	0.25484954971572	0.0935191817379621	0.212472193234841	0.20683493320323
10	Le	-0.0575263891059076	0.303682507803747	-0.0523342740431427	-0.316957351657347	0.148943094869174	0.294219340687273	-0.159631028787626	0.224369283835703	-0.218626131098719	0.105753598021062	-0.240438998454773	-0.0350812699138702	-0.214261665118831	-0.167389415863514	-0.146809999892366	-0.263094992546384	0.0699052619116451	-0.254691044282892	0.168273938751533	-0.155640925843416	0.242583164076174	-0.0339917454488803	0.252935509213145	0.0967400620012896	0.206987517679694	0.202081953207229
11	Le	-0.0608904870961811	0.286771992856045	-0.0774928638602768	-0.300975192003705	0.161502990645954	0.322797976140511	-0.149449398620257	0.185944612390653	-0.209685223811071	0.0735972135045568	-0.232610821222582	-0.048721065232175	-0.217235629684408	-0.159153658695781	-0.161126769055508	-0.241211899778653	0.0612629542427127	-0.274387073643602	0.16240188262278	-0.16928359916916	0.241718730055384	-0.02766417902997	0.264444383457764	0.118987396132335	0.217160252325688	0.233297476528944
13	Le	-0.0692323892002778	0.300813009174482	-0.0514783707038741	-0.324540229031776	0.13297257615318	0.299259840970917	-0.164130971960718	0.229161093403155	-0.209650884024955	0.116875977280489	-0.222586789734133	-0.0196656072026504	-0.19398957417411	-0.153000702552851	-0.138286165845987	-0.257959054506645	0.0736402191096741	-0.286275637880846	0.162567353229932	-0.1807760796034	0.228052316824756	-0.0390579833407347	0.249903357779145	0.104222250213683	0.202219322547367	0.210943123076177
14	Le	-0.066018777606701	0.328556516170419	-0.0414390232303298	-0.309854757953317	0.132983273836411	0.319593763490859	-0.131602992286152	0.220536876168347	-0.201460057583434	0.104609281764559	-0.223579656008398	-0.0333611205295172	-0.208226356951334	-0.162589939978687	-0.145294751590433	-0.255406114987746	0.0855867656352443	-0.291108165799076	0.15852789143449	-0.191415239940197	0.21415358096069	-0.0501905236075511	0.232446976151038	0.100731095825079	0.193923127238908	0.219898329376829
15	Le	-0.0518814309501732	0.28473243025483	-0.0794991468079334	-0.315256125119309	0.0927615745168613	0.322332375833754	-0.132161174234531	0.201784725225258	-0.193584275011019	0.100109354108571	-0.215393494996159	-0.0223879814687225	-0.202646314848312	-0.142159772485161	-0.155159004097389	-0.239058369635903	0.0700821910766293	-0.302490107340015	0.184091235018269	-0.212110549647706	0.239818855434755	-0.0457571017617525	0.254118494414943	0.124444512654268	0.189452490484059	0.245816609381888
16	Le	-0.0717631406228274	0.315555229695911	-0.0614115277556324	-0.318126606718997	0.122707856497666	0.313203838459274	-0.144355156138077	0.220357980857305	-0.198779735136258	0.105218016539769	-0.216125169333577	-0.029052815035528	-0.196557712734003	-0.156940645174408	-0.145995610617917	-0.254701454006182	0.0703204580086064	-0.286471623682888	0.165614989128751	-0.186071809102493	0.233383939452127	-0.0457915824818204	0.246583664836921	0.10392181981804	0.19637714441422	0.218899650832017
17	Le	-0.0569104756511883	0.312014222163811	-0.0662552738082076	-0.324082071940607	0.11702844365612	0.327267985330127	-0.137954798604615	0.221124222362527	-0.195088016286328	0.108971821001456	-0.204965559410309	-0.025813560154097	-0.195912511000395	-0.156077133328649	-0.145551591701197	-0.254613537923747	0.0707190556949619	-0.291088444673567	0.177434216981854	-0.199810937498259	0.232782932194377	-0.0569612933457832	0.223538910833015	0.105688012167736	0.181134667101913	0.233380715839054
19	Le	-0.0747937512275049	0.291328096549007	-0.0899854839246617	-0.313299553750355	0.132023403553485	0.339451880108688	-0.150181894723609	0.193008620205501	-0.19658658082575	0.0853862709529078	-0.203887223525597	-0.0358542427076691	-0.193434587937845	-0.14856693175805	-0.146491856359499	-0.23696882291007	0.0495516651276764	-0.289279372985537	0.169248801771952	-0.196720188849771	0.245635711488647	-0.0468219889681804	0.258584509998531	0.1166458022129	0.200317286584175	0.241690431900629
20	Le	-0.0618743264042495	0.29784117594012	-0.0716609241980113	-0.324652972886924	0.131904841425683	0.305956197949707	-0.145225423146796	0.211186893747533	-0.199877520751645	0.0984280814226887	-0.220388309035196	-0.0329421458710577	-0.200488424424017	-0.158746594727227	-0.149049489032228	-0.256819160012502	0.0595829549278557	-0.285229866478426	0.160026714973191	-0.176868549477773	0.232688320028093	-0.0296144549551102	0.252326447282904	0.121240847527939	0.212035138354417	0.23022054782103
21	Le	-0.0641731934812101	0.302658625657483	-0.0531236199412228	-0.305148842575624	0.117781974071784	0.31524862673994	-0.155051140969511	0.222692787359116	-0.211329413533463	0.11421948656221	-0.227042583002188	-0.0153353870475562	-0.194239808942389	-0.142876552526189	-0.147967168927045	-0.246550825194321	0.0908727876596831	-0.288525226708945	0.189034014968495	-0.202004612220807	0.242605311869176	-0.0654540144702951	0.230018927319638	0.0921709774120329	0.182613912908253	0.218904957012955
22	Le	-0.0671805837516523	0.316936834516483	-0.0641066479343014	-0.327788760120035	0.112084340964641	0.323519261666155	-0.130197686371797	0.216238058799773	-0.185201725449081	0.0984958764749612	-0.221129657768267	-0.0285549405534135	-0.193505539699873	-0.15040318721805	-0.14049675913033	-0.252380985553004	0.0637652241838831	-0.299465289510361	0.158341596516935	-0.191374695911058	0.231596090260765	-0.044369258683672	0.246678351733238	0.110367617455366	0.18935299644584	0.228779468636855
23	Le	-0.078206563222791	0.30667359270725	-0.0637805407390325	-0.316607719860983	0.15256473219237	0.318221605515988	-0.153444479206778	0.20833902214055	-0.202001037855762	0.0919626187134468	-0.221995458310875	-0.0364471468040141	-0.195271189364072	-0.156796359855294	-0.14421011776923	-0.253061811368696	0.0618044619812598	-0.284724291745747	0.150885248727929	-0.176449988996175	0.226478516213497	-0.0355334439444434	0.253201012816122	0.110294737149599	0.213975414537364	0.224129186348517
25	Le	-0.0466481173808928	0.317826272664287	-0.0684220291729001	-0.324195302027101	0.111966067004855	0.326790191284383	-0.117333530693429	0.2160290397425	-0.175027690026092	0.0908271859007036	-0.224950470775393	-0.0383043277433226	-0.208527011231946	-0.161317311685455	-0.154546440393606	-0.258221727032333	0.0683159745229417	-0.294681698607968	0.163009283133178	-0.187883077448921	0.229735788136243	-0.0381711909668081	0.240613465148024	0.118585529308995	0.181814711729018	0.232716416611039
26	Le	-0.0845584062926292	0.287299574772777	-0.0635198129849457	-0.300157829519234	0.127767529405715	0.301095101243354	-0.171146217179467	0.206138127737916	-0.215771304913609	0.0957449448922433	-0.241410803941325	-0.0247089806770202	-0.218711616288732	-0.136203670106378	-0.146056807635836	-0.222165706038174	0.0798263772190503	-0.268826510811651	0.195551622479917	-0.183400802328749	0.265221897725744	-0.0531734888852033	0.266670161001684	0.0922204367455178	0.206137381404435	0.206138802974602
28	Le	-0.0576827526938793	0.300551625462052	-0.0476276482789691	-0.31956778453085	0.127059011619792	0.300215803112554	-0.155369493703548	0.228634205591733	-0.208655554116282	0.117677832904671	-0.223617249617272	-0.0202590579651225	-0.202714704131612	-0.155595623144404	-0.143482901628078	-0.257824816373924	0.0820550918611742	-0.290077815645589	0.16645639462935	-0.18640482303298	0.225305861724303	-0.042711050579361	0.239449781778023	0.106986593680748	0.198824162556998	0.218374910520471
29	Le	-0.0230965141370103	0.292997426686918	-0.0601312937570973	-0.333846790866014	0.111052104688355	0.309662336282717	-0.128762429412599	0.229878399881288	-0.194765890308087	0.113884619324755	-0.235875720767415	-0.0264828065666909	-0.212184179819645	-0.163319216790664	-0.152827235681128	-0.270486466100986	0.0728050068819024	-0.28124175749761	0.174057862277697	-0.175932982930302	0.238195833402821	-0.0341833209649668	0.236289986156273	0.114424788315089	0.175242470475935	0.224645771226468
30	Le	-0.0604370681740039	0.286032416064529	-0.0655292183564805	-0.315969892618153	0.0925727302668	0.296970865961145	-0.14781394342183	0.217021100301519	-0.205695322269147	0.115986153171579	-0.222740863773037	-0.0122512608029479	-0.207661509127488	-0.140324187348538	-0.153247427364561	-0.241905239643517	0.080770284787699	-0.296079564176137	0.18642964908957	-0.191417233995539	0.261135008992138	-0.0469349748500737	0.255824721052561	0.108031091951222	0.186392958297779	0.220840725984913
31	Le	-0.0933052930429972	0.30425974928281	-0.0788380728690332	-0.302859287804311	0.120639256643059	0.34312208049836	-0.147695794207207	0.19951396568698	-0.188395634751578	0.0888903880961886	-0.207636580049853	-0.0292228732151412	-0.193322489385484	-0.140027081133486	-0.150009746305017	-0.229990343071977	0.0648373791424584	-0.297825318221009	0.175269365843708	-0.201057413841634	0.25902542816244	-0.0614360179580717	0.254893817681314	0.0986386100970581	0.18453836313819	0.227993541584235
32	Le	-0.0905265469642356	0.322121872072545	-0.0222229627004144	-0.310938260742905	0.134074355233817	0.298504114657789	-0.181378558653264	0.243337874709861	-0.229967085948064	0.133180933394904	-0.230957469304398	-0.00147419220570644	-0.181755461459606	-0.136009591696928	-0.123635665828962	-0.250255955591334	0.100112472425663	-0.283831703221884	0.178524353081868	-0.197556586018035	0.229875303031486	-0.0724685660191602	0.234211672829916	0.0692924635748459	0.183645594256194	0.186097597086007
33	Le	-0.0958067303391789	0.296190360541079	-0.074677702861176	-0.304676571766047	0.116196552198896	0.31725872441027	-0.156190527018907	0.199391071624319	-0.201678698715739	0.0925306244055123	-0.220567463161262	-0.024905645697946	-0.201073391086523	-0.136455668074236	-0.146685813799413	-0.22669814123482	0.0668159338352735	-0.288659597609261	0.178132593236058	-0.190947302997732	0.261530761649196	-0.0526289695650754	0.270400863421542	0.0998322485551981	0.203603622641233	0.21976886740874
34	Le	-0.0754454453396463	0.327203893299673	-0.0584901311165827	-0.32191132223926	0.121586804847948	0.334770609707298	-0.134411087706821	0.223750272894974	-0.179384421638562	0.10149114420025	-0.20687964621963	-0.0325922094953901	-0.194044691581049	-0.156749525462884	-0.138262578806716	-0.250751801394047	0.0697740309737282	-0.299752293827858	0.161818166268989	-0.205322201810601	0.213953887421297	-0.0545547514505228	0.235150831780795	0.104290223744436	0.18463428111625	0.230127961833931
35	Le	-0.0683608196179185	0.308051001070322	-0.0677406248272232	-0.301338853960333	0.142967513160473	0.321205399728088	-0.146862779776305	0.202468391659342	-0.210514657271437	0.0890995131755391	-0.231374188490882	-0.0379220809777842	-0.207035353574996	-0.157011008370216	-0.156630284304132	-0.247062585976878	0.0722198297058398	-0.272893162406601	0.172457675502423	-0.17503536459439	0.247731811474138	-0.0417335573786146	0.258081658488341	0.100408419928978	0.195060219531679	0.211763888102548
36	Le	-0.0623779562132098	0.291292175274597	-0.0671568407307727	-0.30887820421711	0.123108496647147	0.295651274011584	-0.147868958164128	0.201510489458027	-0.216720188061662	0.0942992918032125	-0.24296497436822	-0.0320873644302801	-0.22724136183163	-0.149646945455566	-0.154497352626135	-0.236578008008256	0.0731302831618619	-0.265938691468114	0.185727952642469	-0.167814166529387	0.265169502401927	-0.0382983622586645	0.264317949253228	0.103508380289002	0.207373447889124	0.212980131530955
37	Le	-0.0490168248836413	0.2986806310941	-0.0517415030448329	-0.313781991867611	0.118491344972015	0.304005668188125	-0.147066753994871	0.225544947076278	-0.208556234943423	0.114035063997369	-0.231345763247757	-0.0229143487300328	-0.209351484065025	-0.15576612550443	-0.151931514161047	-0.256523692298818	0.085277474018899	-0.284905396116385	0.175056992095825	-0.18273729047705	0.238580141886821	-0.0435851101232822	0.243950990874908	0.10331620937573	0.187653134492129	0.214631435386007
38	Le	-0.0703530017160893	0.30648301012512	-0.0533436610383369	-0.313656893186564	0.125392276261128	0.306261261502853	-0.154853258616268	0.222449411198991	-0.205549425262696	0.108256152845332	-0.228029330822274	-0.0236824222295424	-0.201718520829337	-0.149855743913679	-0.143865120729649	-0.249278575266398	0.0793608975708691	-0.285600062167188	0.17138862275161	-0.185253156025393	0.238435486442978	-0.0485892084959343	0.246590662487878	0.0987703681702059	0.196544373500186	0.213695857442197
